open_time_utc,open,high,low,close,volume
2026-02-21 08:12:00+00:00,67877.41,67891.29,67877.41,67888.84,0.53877829
2026-02-21 08:13:00+00:00,67888.98,67888.99,67888.98,67888.98,0.106749
2026-02-21 08:14:00+00:00,67888.99,67888.99,67868.26,67887.03,1.40125997
2026-02-21 08:15:00+00:00,67887.03,67897.16,67887.02,67897.16,0.50400954
2026-02-21 08:16:00+00:00,67897.16,67933.06,67897.16,67918.19,2.89324725
2026-02-21 08:17:00+00:00,67918.19,67955.0,67918.19,67926.0,3.39143084
2026-02-21 08:18:00+00:00,67926.0,67954.25,67926.0,67940.47,1.19397113
2026-02-21 08:19:00+00:00,67940.47,67940.47,67913.13,67922.0,1.02926553
2026-02-21 08:20:00+00:00,67922.0,67923.99,67912.78,67922.98,0.91908572
2026-02-21 08:21:00+00:00,67922.99,67940.0,67922.98,67933.0,0.64025389
2026-02-21 08:22:00+00:00,67933.0,67936.66,67928.36,67936.66,0.76980615
2026-02-21 08:23:00+00:00,67937.91,67945.99,67937.91,67945.99,0.11761555
2026-02-21 08:24:00+00:00,67945.99,67945.99,67940.67,67940.68,0.52333879
2026-02-21 08:25:00+00:00,67940.68,67956.3,67940.68,67956.3,0.58856115
2026-02-21 08:26:00+00:00,67956.3,67973.0,67956.29,67958.03,2.64196695
2026-02-21 08:27:00+00:00,67958.03,67958.03,67942.95,67942.96,0.38191613
2026-02-21 08:28:00+00:00,67942.96,67960.0,67942.95,67953.42,0.72379322
2026-02-21 08:29:00+00:00,67953.41,67953.42,67953.41,67953.42,0.12951605
2026-02-21 08:30:00+00:00,67953.41,67956.94,67953.41,67956.17,0.38052576
2026-02-21 08:31:00+00:00,67956.17,67956.94,67956.17,67956.93,0.28116053
2026-02-21 08:32:00+00:00,67956.93,67970.0,67956.93,67965.13,0.24777204
2026-02-21 08:33:00+00:00,67965.13,67966.52,67947.57,67959.99,1.77592979
2026-02-21 08:34:00+00:00,67959.99,67969.33,67959.98,67965.21,0.58560581
2026-02-21 08:35:00+00:00,67965.2,67965.21,67940.0,67954.98,0.92313746
2026-02-21 08:36:00+00:00,67954.98,67954.98,67921.75,67935.0,4.35145159
2026-02-21 08:37:00+00:00,67935.0,67954.23,67930.61,67930.61,1.05228004
2026-02-21 08:38:00+00:00,67926.78,67926.78,67916.55,67922.36,0.42800588
2026-02-21 08:39:00+00:00,67922.36,67931.32,67916.55,67924.36,0.71996904
2026-02-21 08:40:00+00:00,67924.36,67942.94,67924.36,67942.94,0.54642773
2026-02-21 08:41:00+00:00,67942.94,67972.0,67942.93,67972.0,0.41534975
2026-02-21 08:42:00+00:00,67971.99,67971.99,67965.32,67965.34,1.78639786
2026-02-21 08:43:00+00:00,67965.34,67990.82,67965.33,67990.82,9.3110436
2026-02-21 08:44:00+00:00,67991.95,67995.0,67980.64,67980.65,1.70648351
2026-02-21 08:45:00+00:00,67980.65,67983.0,67961.79,67961.79,2.48445479
2026-02-21 08:46:00+00:00,67958.04,67974.9,67958.04,67974.89,0.57438897
2026-02-21 08:47:00+00:00,67974.89,67974.89,67946.72,67946.72,2.48795168
2026-02-21 08:48:00+00:00,67946.71,67961.79,67946.71,67961.79,0.18730261
2026-02-21 08:49:00+00:00,67961.79,67973.1,67961.78,67973.1,1.48517979
2026-02-21 08:50:00+00:00,67973.09,67973.1,67941.33,67972.35,6.44915196
2026-02-21 08:51:00+00:00,67972.35,67995.0,67972.35,67981.67,6.31908172
2026-02-21 08:52:00+00:00,67981.67,67981.67,67961.79,67961.81,0.46156754
2026-02-21 08:53:00+00:00,67961.81,67982.86,67961.81,67982.86,0.72665783
2026-02-21 08:54:00+00:00,67982.85,68004.37,67982.85,68003.99,3.39994729
2026-02-21 08:55:00+00:00,68003.99,68015.94,67953.82,67953.82,10.00271953
2026-02-21 08:56:00+00:00,67953.83,67982.48,67953.83,67982.48,0.75313799
2026-02-21 08:57:00+00:00,67982.48,68050.06,67982.47,68045.25,11.37398039
2026-02-21 08:58:00+00:00,68034.15,68071.1,68029.65,68060.98,2.39093287
2026-02-21 08:59:00+00:00,68060.98,68060.98,68035.17,68035.18,2.58667881
2026-02-21 09:00:00+00:00,68035.18,68040.69,68035.18,68035.19,0.39523208
2026-02-21 09:01:00+00:00,68035.19,68035.19,68007.03,68007.04,2.67670269
2026-02-21 09:02:00+00:00,68007.03,68035.18,68006.0,68032.63,2.28327698
2026-02-21 09:03:00+00:00,68032.63,68056.46,68032.63,68044.74,2.29875791
2026-02-21 09:04:00+00:00,68044.74,68051.67,68010.81,68010.81,2.4939549
2026-02-21 09:05:00+00:00,68010.81,68015.99,68000.0,68000.01,0.93184829
2026-02-21 09:06:00+00:00,68000.01,68010.8,68000.01,68010.8,1.39626693
2026-02-21 09:07:00+00:00,68010.8,68010.8,67992.44,67997.13,1.77920084
2026-02-21 09:08:00+00:00,67997.13,67997.13,67973.11,67973.11,0.31890524
2026-02-21 09:09:00+00:00,67973.11,67979.62,67954.26,67954.26,0.71980226
2026-02-21 09:10:00+00:00,67954.26,67983.75,67954.26,67983.74,1.91209183
2026-02-21 09:11:00+00:00,67983.74,67983.74,67975.98,67981.66,0.26164005
2026-02-21 09:12:00+00:00,67981.66,67981.66,67981.65,67981.66,0.05284362
2026-02-21 09:13:00+00:00,67981.66,67981.66,67974.0,67978.89,0.43782573
2026-02-21 09:14:00+00:00,67978.89,67978.89,67969.33,67973.78,0.34316352
2026-02-21 09:15:00+00:00,67973.78,68059.73,67973.77,68059.73,1.41661589
2026-02-21 09:16:00+00:00,68059.74,68105.05,68059.74,68101.28,3.93154206
2026-02-21 09:17:00+00:00,68101.28,68150.0,68089.98,68126.02,9.36199185
2026-02-21 09:18:00+00:00,68126.01,68126.02,68097.51,68097.52,1.44507887
2026-02-21 09:19:00+00:00,68097.52,68097.52,68093.74,68097.52,0.1209054
2026-02-21 09:20:00+00:00,68097.52,68150.0,68097.52,68147.53,3.71526732
2026-02-21 09:21:00+00:00,68147.52,68238.38,68147.52,68205.02,17.46895438
2026-02-21 09:22:00+00:00,68205.02,68251.64,68155.24,68158.52,7.13860935
2026-02-21 09:23:00+00:00,68158.51,68191.62,68143.46,68169.14,1.88580729
2026-02-21 09:24:00+00:00,68165.38,68260.0,68165.37,68252.0,2.37427895
2026-02-21 09:25:00+00:00,68258.19,68258.59,68228.43,68239.22,2.60942407
2026-02-21 09:26:00+00:00,68240.77,68243.76,68207.93,68218.76,3.08680298
2026-02-21 09:27:00+00:00,68218.76,68218.76,68210.62,68212.2,1.93701643
2026-02-21 09:28:00+00:00,68212.2,68225.69,68212.2,68214.98,0.93566317
2026-02-21 09:29:00+00:00,68214.98,68216.54,68200.0,68214.39,0.94597189
2026-02-21 09:30:00+00:00,68214.39,68285.0,68185.38,68231.32,9.66389051
2026-02-21 09:31:00+00:00,68231.31,68243.4,68207.54,68207.54,2.084292
2026-02-21 09:32:00+00:00,68207.54,68223.45,68207.54,68217.59,0.87091567
2026-02-21 09:33:00+00:00,68217.58,68217.59,68169.15,68169.15,0.69158804
2026-02-21 09:34:00+00:00,68169.15,68196.25,68169.15,68191.97,2.14340396
2026-02-21 09:35:00+00:00,68191.98,68225.69,68191.98,68210.84,1.27062989
2026-02-21 09:36:00+00:00,68210.84,68210.84,68135.55,68144.58,2.99585071
2026-02-21 09:37:00+00:00,68144.58,68144.58,68110.89,68132.02,2.8482632
2026-02-21 09:38:00+00:00,68132.02,68136.7,68132.02,68135.68,0.29716142
2026-02-21 09:39:00+00:00,68135.68,68218.14,68135.68,68203.08,2.9737519
2026-02-21 09:40:00+00:00,68203.08,68236.35,68191.77,68200.01,6.74107559
2026-02-21 09:41:00+00:00,68200.01,68200.01,68191.77,68191.77,0.29609818
2026-02-21 09:42:00+00:00,68191.77,68195.5,68191.77,68195.47,0.46147995
2026-02-21 09:43:00+00:00,68195.46,68195.47,68176.69,68182.42,0.92578608
2026-02-21 09:44:00+00:00,68182.42,68185.27,68162.01,68169.99,1.41579468
2026-02-21 09:45:00+00:00,68169.99,68172.9,68169.99,68172.9,0.24826289
2026-02-21 09:46:00+00:00,68172.9,68196.0,68172.89,68195.99,0.5182133
2026-02-21 09:47:00+00:00,68195.99,68204.8,68195.99,68197.62,0.61896836
2026-02-21 09:48:00+00:00,68197.62,68197.62,68184.22,68188.57,0.73620421
2026-02-21 09:49:00+00:00,68188.57,68188.57,68169.26,68176.97,0.86693208
2026-02-21 09:50:00+00:00,68176.97,68187.99,68176.97,68187.98,0.64829339
2026-02-21 09:51:00+00:00,68187.99,68187.99,68172.91,68172.92,0.69517456
2026-02-21 09:52:00+00:00,68172.92,68176.02,68172.91,68172.93,0.35086208
2026-02-21 09:53:00+00:00,68172.93,68172.93,68142.76,68161.6,2.27483614
2026-02-21 09:54:00+00:00,68161.6,68172.0,68125.0,68125.02,3.04595035
2026-02-21 09:55:00+00:00,68125.02,68132.85,68125.01,68130.6,1.06661244
2026-02-21 09:56:00+00:00,68130.6,68133.87,68123.78,68133.86,0.53778609
2026-02-21 09:57:00+00:00,68133.86,68146.79,68121.98,68142.75,1.5909785
2026-02-21 09:58:00+00:00,68142.75,68142.75,68116.36,68126.28,5.81389254
2026-02-21 09:59:00+00:00,68126.27,68126.28,68126.27,68126.28,0.08402104
2026-02-21 10:00:00+00:00,68126.28,68175.21,68126.28,68147.52,3.20358699
2026-02-21 10:01:00+00:00,68147.52,68171.85,68147.52,68171.85,0.26990713
2026-02-21 10:02:00+00:00,68171.85,68199.29,68171.85,68191.76,1.76862718
2026-02-21 10:03:00+00:00,68191.76,68214.21,68188.0,68188.0,0.95107329
2026-02-21 10:04:00+00:00,68188.0,68214.76,68187.54,68206.84,3.44995414
2026-02-21 10:05:00+00:00,68206.84,68224.46,68206.83,68221.92,0.67484495
2026-02-21 10:06:00+00:00,68221.92,68221.92,68217.02,68217.02,0.45428715
2026-02-21 10:07:00+00:00,68217.02,68225.68,68217.02,68223.25,0.51576229
2026-02-21 10:08:00+00:00,68223.24,68223.24,68192.49,68192.49,0.5079831
2026-02-21 10:09:00+00:00,68192.49,68192.5,68187.99,68188.0,0.11718617
2026-02-21 10:10:00+00:00,68188.0,68192.0,68166.03,68176.56,1.54073617
2026-02-21 10:11:00+00:00,68176.55,68176.56,68169.65,68175.28,0.66452153
2026-02-21 10:12:00+00:00,68175.28,68175.28,68157.83,68160.92,0.49473566
2026-02-21 10:13:00+00:00,68160.92,68172.0,68160.91,68170.95,0.16982397
